,price,production_year,mileage,fuel_type,mark,model,fiscal_power
4460,158000,2012.0,199999,Diesel,Hyundai,Santa Fe,6
4461,42000,2007.0,199999,Essence,Hyundai,Atos Prime,6
4462,25000,1995.0,249999,Diesel,Mercedes-Benz,300,6
4463,46000,2002.0,249999,Essence,Land Rover,Freelander,10
4464,225000,2009.0,94999,Diesel,Mercedes-Benz,Classe E,9
4465,130000,2016.0,64999,Diesel,Renault,Kangoo,6
4466,169000,2012.0,119999,Diesel,Volkswagen,GOLF 6,6
4467,55000,2007.0,94999,Essence,Peugeot,407,6
4468,72000,2006.0,299999,Diesel,Citroen,Berlingo,7
4469,85000,2015.0,109999,Diesel,Dacia,Logan,6
4470,179000,2016.0,44999,Diesel,Seat,Leon,6
4471,61000,2004.0,179999,Diesel,Opel,Astra,6
4472,110000,2012.0,69999,Diesel,Dacia,Duster,6
4473,49000,2003.0,349999,Diesel,Citroen,Berlingo,6
4474,132000,2009.0,179999,Diesel,Honda,CR-V,6
4475,38000,2003.0,109999,Essence,Fiat,Palio,6
4476,45000,1995.0,139999,Diesel,Renault,19,6
4477,450000,2004.0,74999,Diesel,Renault,Clio,6
4478,112000,2014.0,159999,Diesel,Citroen,Berlingo,6
4479,38000,1994.0,4999,Diesel,Citroen,XANTIA,6
4480,135000,2012.0,129999,Diesel,Skoda,Octavia,8
4481,45000,1993.0,169999,Diesel,Volkswagen,GOLF 3,6
4482,20000,1993.0,129999,Essence,Renault,R4,6
4483,86000,2010.0,159999,Diesel,Renault,Kangoo,7
4484,119000,2014.0,149999,Diesel,Citroen,Berlingo,6
4485,63000,2001.0,249999,Diesel,BMW,Serie 3,8
4486,96000,2014.0,49999,Diesel,Dacia,Dokker,6
4487,198000,2015.0,29999,Essence,mini,country man,9
4488,30000,1994.0,9999,Essence,Seat,Ibiza,6
4489,132000,2015.0,64999,Diesel,Dacia,Duster,6
4490,189000,2014.0,94999,Diesel,Hyundai,IX55,7
4491,159000,2015.0,109999,Diesel,Peugeot,3008,6
4492,47000,2003.0,129999,Diesel,Peugeot,Partner,6
4493,73000,2013.0,109999,Diesel,Dacia,Logan,6
4494,75000,1997.0,34999,Diesel,Mercedes-Benz,220,6
4495,102000,2015.0,34999,Diesel,Fiat,500,7
4496,70000,2005.0,169999,Diesel,Nissan,primera,9
4497,105000,2013.0,109999,Diesel,Renault,Clio,6
4498,82000,2013.0,49999,Diesel,Dacia,Logan,6
4499,80000,2010.0,189999,Essence,Peugeot,Partner,6
4500,88000,2010.0,109999,Diesel,Peugeot,207,6
4501,100000,2011.0,119999,Diesel,Renault,Fluence,6
4502,94000,2006.0,169999,Diesel,Volkswagen,Passat,8
4503,30000,2002.0,34999,Essence,Alfa Romeo,156,6
4504,155000,2011.0,109999,Essence,Kia,Sportage,8
4505,110000,2013.0,139999,Diesel,Dacia,Duster,6
4506,37000,1995.0,159999,Diesel,Fiat,Punto,6
4507,36000,2000.0,14999,Essence,Fiat,Siena,6
4508,110000,2011.0,109999,Diesel,Renault,Fluence,6
4509,259000,2015.0,49999,Diesel,Nissan,Pathfinder,10
4510,25000,1998.0,29999,Essence,Daewoo,Lanos,6
4511,47000,2010.0,149999,Essence,Autres,Autres,8
4512,27000,1997.0,349999,Essence,Peugeot,306,6
4513,45000,2003.0,24999,Diesel,Fiat,Palio,6
4514,152000,2015.0,69999,Diesel,Hyundai,i 30,6
4515,95000,2008.0,189999,Diesel,Volkswagen,Passat,6
4516,96000,2014.0,129999,Diesel,Fiat,Doblo,5
4517,65000,1994.0,179999,Diesel,BMW,Serie 3,10
4518,109000,2014.0,169999,Diesel,Dacia,Duster,6
4519,170000,2008.0,189999,Essence,Porsche,Cayenne,6
4520,75000,2012.0,109999,Essence,lancia,Ypsilon,6
4521,70000,2002.0,349999,Diesel,Skoda,other,8
4522,65000,1991.0,199999,Diesel,Mercedes-Benz,190,6
4523,90000,2011.0,179999,Diesel,Renault,Megane,6
4524,65000,2013.0,109999,Essence,Dacia,Sandero,6
4525,285000,2013.0,74999,Diesel,Land Rover,Range Rover Evoque,9
4526,90000,2013.0,159999,Diesel,Dacia,Dokker,7
4527,82000,2016.0,59999,Diesel,Dacia,Logan,6
4528,185000,2012.0,84999,Diesel,mini,country man,8
4529,58000,2007.0,79999,Essence,Volkswagen,Polo,6
4530,52000,2001.0,94999,Essence,BMW,Serie 5,11
4531,32000,1994.0,9999,Diesel,Peugeot,306,6
4532,67000,2010.0,299999,Diesel,Dacia,Logan,6
4533,149000,2015.0,74999,Diesel,Ford,Focus,6
4534,120000,2011.0,129999,Diesel,Citroen,Berlingo,6
4535,48000,2000.0,299999,Diesel,Renault,19,6
4536,105000,2012.0,169999,Diesel,Hyundai,i 30,6
4537,149000,2015.0,84999,Diesel,Ford,Focus,6
4538,54000,2010.0,129999,Essence,Dacia,Sandero,6
4539,142000,2009.0,159999,Diesel,Volkswagen,PASSAT CC,6
4540,50000,2004.0,299999,Diesel,Citroen,Berlingo,7
4541,100000,2009.0,119999,Diesel,Peugeot,308,6
4542,38000,1991.0,39999,Diesel,Peugeot,405,7
4543,51000,2002.0,24999,Diesel,Citroen,C5,6
4544,58000,2012.0,79999,Essence,Hyundai,i 10,6
4545,28000,1995.0,129999,Essence,Renault,SUPER 5,5
4546,76000,2011.0,179999,Diesel,Citroen,Berlingo,6
4547,68000,2005.0,109999,Diesel,Citroen,C4,6
4548,60000,2009.0,139999,Diesel,Citroen,C3,6
4549,73000,2013.0,139999,Diesel,Dacia,Dokker,6
4550,98000,2013.0,89999,Diesel,Hyundai,i 20,6
4551,35000,2004.0,29999,Essence,Fiat,Palio,6
4552,180000,2009.0,159999,Diesel,Mercedes-Benz,220,6
4553,52000,1997.0,109999,Diesel,Volkswagen,GOLF 3,6
4554,167000,2014.0,79999,Diesel,Nissan,Qashqai,6
4555,57000,1999.0,39999,Diesel,Renault,Kangoo,6
4556,60000,2006.0,64999,Essence,Honda,Civic,6
4557,45000,1999.0,249999,Diesel,Renault,Clio,6
4558,85000,2002.0,94999,Diesel,Volkswagen,Passat,6
4559,94000,2015.0,94999,Diesel,Fiat,Doblo,5
4560,51500,2007.0,199999,Diesel,Dacia,Logan,6
4561,60000,2001.0,24999,Diesel,Peugeot,Partner,7
4562,45000,1994.0,4999,Diesel,Renault,19,6
4563,68000,2001.0,299999,Diesel,Renault,Scenic,6
4564,197000,2014.0,84999,Diesel,Audi,A3,6
4565,68000,2003.0,19999,Essence,mini,cooper,6
4566,100000,2002.0,299999,Diesel,Mercedes-Benz,220,9
4567,60000,2006.0,59999,Essence,Honda,Civic,6
4568,80000,2003.0,29999,Diesel,Mercedes-Benz,Classe E,6
4569,57000,2009.0,34999,Essence,Toyota,Yaris,6
4570,100000,2010.0,49999,Essence,Peugeot,207,6
4571,46000,2008.0,74999,Essence,Kia,Picanto,6
4572,350000,2015.0,189999,Diesel,BMW,Serie 5,6
4573,88000,2012.0,179999,Diesel,Renault,Kangoo,6
4574,62000,2004.0,199999,Diesel,Volkswagen,Polo,6
4575,40000,2001.0,299999,Diesel,Fiat,Palio,6
4576,135000,2013.0,109999,Diesel,Citroen,C4,6
4577,35000,2000.0,349999,Essence,Renault,Clio,6
4578,88000,2006.0,149999,Diesel,Renault,Megane,6
4579,97000,2007.0,139999,Diesel,Hyundai,Santa Fe,6
4580,62000,2012.0,139999,Essence,Hyundai,i 10,6
4581,48000,2008.0,149999,Essence,Kia,Picanto,6
4582,87000,2006.0,119999,Diesel,Toyota,RAV 4,6
4583,198000,2015.0,159999,Diesel,Hyundai,ix 35,6
4584,29000,2008.0,34999,Essence,Fiat,Punto,6
4585,128000,2010.0,149999,Diesel,Nissan,Qashqai,6
4586,32000,1998.0,24999,Essence,Renault,19,6
4587,62000,2006.0,129999,Diesel,Dacia,Logan,6
4588,82000,2015.0,129999,Diesel,Fiat,Punto,6
4589,84000,2012.0,59999,Essence,Ford,Fiesta,6
4590,48000,2006.0,19999,Essence,Dacia,Logan,6
4591,68000,2012.0,4999,Diesel,Fiat,Doblo,6
4592,60000,2004.0,189999,Essence,Honda,Accord,13
4593,59000,2004.0,54999,Essence,Volkswagen,Polo,8
4594,77000,2003.0,349999,Diesel,Renault,Scenic,7
4595,25000,1992.0,199999,Diesel,Peugeot,205,6
4596,60000,2008.0,119999,Diesel,Peugeot,Partner,6
4597,25000,1997.0,249999,Diesel,Fiat,Uno,7
4598,46000,2001.0,199999,Essence,Mercedes-Benz,Classe C,11
4599,85000,2007.0,179999,Diesel,Peugeot,407,8
4600,47000,2000.0,189999,Diesel,Peugeot,306,7
4601,79000,2015.0,69999,Essence,Fiat,Punto,6
4602,122000,2013.0,99999,Diesel,Renault,Megane,6
4603,128000,2013.0,119999,Diesel,Peugeot,508,6
4604,220000,2009.0,179999,Diesel,Mercedes-Benz,220,6
4605,10900,2014.0,84999,Diesel,Dacia,Sandero,6
4606,32000,1999.0,44999,Diesel,Renault,19,6
4607,19000,1994.0,94999,Diesel,Peugeot,205,7
4608,150000,2014.0,54999,Diesel,Hyundai,i 30,6
4609,46000,2006.0,109999,Essence,Kia,Picanto,6
4610,98000,2014.0,84999,Diesel,Peugeot,208,6
4611,127000,2006.0,299999,Diesel,Mercedes-Benz,Classe C,6
4612,27000,1991.0,34999,Essence,Renault,Clio,6
4613,65000,1992.0,49999,Diesel,Mercedes-Benz,190,6
4614,100000,2016.0,49999,Diesel,Dacia,Dokker,6
4615,115000,2014.0,94999,Diesel,Volkswagen,Touran,6
4616,60000,1998.0,249999,Diesel,Volkswagen,GOLF 4,6
4617,112000,2010.0,159999,Diesel,Opel,Insignia,6
4618,120000,2003.0,249999,Diesel,Mercedes-Benz,Classe E,9
4619,32000,1998.0,199999,Diesel,Peugeot,405,6
4620,55000,2008.0,149999,Essence,Fiat,GRANDE PUNTO,6
4621,88000,2002.0,249999,Diesel,Mercedes-Benz,Classe C,6
4622,36000,2009.0,249999,Essence,Fiat,Albea,8
4623,35000,2009.0,59999,Essence,Chery,QQ,7
4624,40000,1999.0,199999,Diesel,Fiat,Palio,6
4625,95000,2005.0,199999,Diesel,BMW,X3,6
4626,90000,2007.0,169999,Diesel,Honda,Accord,6
4627,27000,1995.0,4999,Diesel,Volkswagen,Golf,6
4628,40000,2004.0,49999,Diesel,Renault,19,6
4629,45000,2000.0,109999,Diesel,Renault,Clio,7
4630,64000,2008.0,199999,Diesel,Renault,Kangoo,6
4631,145000,2013.0,109999,Diesel,Alfa Romeo,Giulietta,6
4632,42000,2013.0,119999,Essence,Dacia,Logan,8
4633,240000,2014.0,94999,Diesel,Volkswagen,GOLF 7,6
4634,52000,2005.0,179999,Essence,Citroen,C4,8
4635,26000,1994.0,34999,Essence,Renault,19,6
4636,125000,2007.0,249999,Diesel,Audi,A3,6
4637,37000,1999.0,299999,Diesel,Volkswagen,Polo,6
4638,55000,2006.0,299999,Diesel,Kia,Cerato,6
4639,13700,2009.0,149999,Diesel,Volkswagen,GOLF 6,6
4640,40000,2012.0,74999,Essence,Suzuki,Alto,5
4641,109000,2011.0,84999,Diesel,Peugeot,308,6
4642,116000,2010.0,39999,Diesel,Renault,Megane,6
4643,63000,2009.0,119999,Diesel,Dacia,Logan,6
4644,50000,2006.0,19999,Essence,Dacia,Logan,6
4645,38000,1998.0,19999,Diesel,Fiat,Siena,6
4646,70000,2000.0,249999,Essence,Volkswagen,GOLF 4,6
4647,38000,1996.0,19999,Essence,Renault,Megane,6
4648,26000,1997.0,149999,Essence,Peugeot,205,6
4649,58000,2011.0,249999,Diesel,Peugeot,Partner,6
4650,105000,2017.0,4999,Diesel,Fiat,Doblo,6
4651,64000,2003.0,249999,Diesel,Peugeot,206,6
4652,85000,2013.0,79999,Diesel,Peugeot,Bipper,6
4653,68000,2012.0,139999,Diesel,Fiat,Doblo,6
4654,97000,2013.0,84999,Diesel,Peugeot,208,6
4655,120000,2004.0,19999,Diesel,Audi,A6,6
4656,66000,2007.0,119999,Diesel,Citroen,C3,6
4657,40000,2009.0,99999,Essence,Suzuki,Alto,6
4658,35000,1999.0,159999,Essence,Fiat,Siena,6
4659,88000,2013.0,94999,Diesel,Dacia,Dokker,6
4660,250000,2012.0,14999,Diesel,Volkswagen,Touareg,6
4661,70000,2010.0,9999,Essence,Ford,Fiesta,7
4662,189000,2012.0,49999,Diesel,mini,country man,8
4663,18000,2000.0,14999,Essence,Honda,Accord,6
4664,50000,2008.0,4999,Essence,Ford,Fiesta,6
4665,69000,2001.0,349999,Diesel,Renault,Scenic,7
4666,122000,2014.0,99999,Diesel,Hyundai,Accent,6
4667,135000,2014.0,79999,Diesel,Renault,Latitude,6
4668,120000,2013.0,84999,Diesel,Citroen,C4,6
4669,47000,2000.0,199999,Diesel,Peugeot,206,7
4670,107000,2014.0,69999,Diesel,Renault,Fluence,6
4671,160000,2016.0,29999,Diesel,Toyota,Corolla,6
4672,78000,2012.0,54999,Diesel,Peugeot,206+,6
4673,118000,2014.0,89999,Diesel,Dacia,Duster,6
4674,34000,1991.0,119999,Diesel,Peugeot,309,6
4675,46000,2007.0,169999,Essence,Renault,Clio,7
4676,110000,2013.0,54999,Diesel,Dacia,Duster,6
4677,45000,2003.0,249999,Diesel,Fiat,Palio,7
4678,295000,2015.0,109999,Diesel,Volkswagen,GOLF 7,9
4679,125000,2008.0,159999,Diesel,Volkswagen,Touran,6
4680,110000,2011.0,24999,Diesel,Renault,Kangoo,6
4681,115000,2006.0,249999,Diesel,Volkswagen,Touran,6
4682,97000,2009.0,119999,Diesel,Peugeot,308,6
4683,75000,2007.0,74999,Diesel,Renault,Kangoo,6
4684,35000,2007.0,139999,Essence,Suzuki,Alto,6
4685,20000,1995.0,159999,Diesel,Citroen,ZX,8
4686,60000,1991.0,24999,Diesel,Mercedes-Benz,190,8
4687,73000,1998.0,349999,Diesel,Citroen,Berlingo,6
4688,95000,2012.0,129999,Diesel,Fiat,Doblo,5
4689,62000,2008.0,199999,Diesel,Mercedes-Benz,190,6
4690,120000,2011.0,129999,Diesel,Opel,Astra,7
4691,213000,2016.0,34999,Diesel,Alfa Romeo,Giulietta,8
4692,38000,2002.0,4999,Diesel,Fiat,Uno,6
4693,29000,1996.0,129999,Essence,Fiat,Uno,6
4694,60000,2004.0,29999,Diesel,Volkswagen,Polo,6
4695,35000,2000.0,9999,Essence,Fiat,Palio,6
4696,105000,2014.0,89999,Diesel,Ford,Fiesta,6
4697,130000,2012.0,249999,Diesel,Opel,Insignia,6
4698,67000,2005.0,29999,Diesel,Seat,Ibiza,6
4699,55000,2010.0,99999,Essence,Hyundai,i 10,6
4700,62000,2012.0,179999,Essence,Dacia,Logan,6
4701,78000,2010.0,139999,Diesel,Peugeot,206,6
4702,55000,1997.0,179999,Diesel,BMW,Serie 3,6
4703,125000,2006.0,169999,Diesel,Mercedes-Benz,220,6
4704,102000,2009.0,129999,Diesel,Ford,Focus,7
4705,77000,2014.0,94999,Essence,Ford,Fiesta,6
4706,21000,1994.0,4999,Essence,Honda,Civic,6
4707,100000,2006.0,199999,Diesel,Volkswagen,Passat,8
4708,72000,2015.0,74999,Essence,Suzuki,Celerio,6
4709,75000,1991.0,29999,Diesel,Mercedes-Benz,190,6
4710,250000,2013.0,139999,Diesel,Audi,A4,6
4711,27500,2001.0,29999,Essence,Fiat,Palio,6
4712,39500,2001.0,39999,Diesel,Fiat,Palio,6
4713,52000,2011.0,109999,Essence,Dacia,Logan,6
4714,49000,2009.0,169999,Essence,Chevrolet,Aveo,6
4715,63000,2008.0,94999,Essence,Volkswagen,Polo,6
4716,80000,2014.0,109999,Diesel,Renault,Clio,6
4717,80000,2008.0,249999,Diesel,Renault,Laguna,6
4718,130000,2014.0,79999,Diesel,Dacia,Duster,6
4719,93000,2014.0,94999,Diesel,Dacia,Logan,6
4720,54000,2009.0,199999,Essence,Renault,Symbol,7
4721,90000,2002.0,299999,Diesel,Volkswagen,GOLF 4,6
4722,41000,1999.0,9999,Essence,BMW,Serie 5,11
4723,68000,2011.0,119999,Diesel,Peugeot,Partner,6
4724,50000,1996.0,4999,Diesel,Pontiac,Solstice,6
4725,30000,2000.0,44999,Essence,Daewoo,Matiz,6
4726,173000,2009.0,19999,Diesel,Volkswagen,CC,6
4727,38000,2001.0,199999,Diesel,Fiat,Palio,6
4728,120000,2010.0,349999,Diesel,Mercedes-Benz,Vito,6
4729,133000,2017.0,34999,Diesel,Citroen,Berlingo,6
4730,35000,1999.0,199999,Diesel,Renault,EXPRESS,6
4731,58000,2011.0,109999,Essence,Hyundai,i 10,6
4732,57000,2012.0,129999,Essence,Hyundai,i 10,6
4733,90000,2008.0,14999,Diesel,Renault,Kangoo,6
4734,58000,2008.0,159999,Essence,Ford,Fiesta,6
4735,27000,2004.0,4999,Essence,Fiat,Uno,6
4736,105000,2006.0,249999,Diesel,Audi,A3,6
4737,139000,2012.0,119999,Diesel,Peugeot,3008,6
4738,33000,1992.0,179999,Diesel,Volkswagen,GOLF 3,6
4739,58000,2007.0,24999,Diesel,Citroen,Berlingo,6
4740,95000,2003.0,189999,Diesel,Volkswagen,GOLF 4,6
4741,122000,2013.0,99999,Diesel,Dacia,Duster,6
4742,235000,2013.0,64999,Diesel,Volkswagen,Touareg,12
4743,145000,2017.0,14999,Diesel,Ford,Fiesta,6
4744,350000,2004.0,84999,Essence,Suzuki,Carry,6
4745,75000,1991.0,299999,Diesel,Mercedes-Benz,190,8
4746,199000,2014.0,74999,Diesel,Honda,CR-V,9
4747,125000,2010.0,179999,Diesel,Renault,Scenic,6
4748,169000,2015.0,84999,Diesel,Nissan,Juke,6
4749,210000,2013.0,84999,Diesel,Volkswagen,CC,8
4750,145000,2014.0,84999,Diesel,Opel,Astra,7
4751,238000,2014.0,109999,Diesel,Volkswagen,Touran,6
4752,137000,2014.0,119999,Diesel,Peugeot,308,6
4753,108000,2013.0,109999,Essence,Citroen,C5,9
4754,122000,2013.0,109999,Diesel,Dacia,Duster,6
4755,178000,2016.0,39999,Diesel,Alfa Romeo,Giulietta,6
4756,65000,2006.0,249999,Diesel,Ssangyong,Rexton,12
4757,80000,1999.0,249999,Diesel,Volkswagen,GOLF 4,6
4758,28000,2006.0,249999,Diesel,Volkswagen,Gol,6
4759,150000,2008.0,349999,Diesel,Toyota,Prado,9
4760,63000,2009.0,199999,Diesel,Dacia,Logan,6
4761,55000,2008.0,54999,Essence,Zotye,Nomad,6
4762,60000,2010.0,94999,Diesel,Dacia,Logan,6
4763,70000,2007.0,129999,Essence,Volkswagen,Polo,6
4764,98000,2016.0,49999,Diesel,Dacia,Logan,6
4765,105000,2009.0,249999,Diesel,Hyundai,Tucson,6
4766,39000,1995.0,249999,Essence,Renault,R19,6
4767,75000,2006.0,189999,Diesel,Peugeot,307,6
4768,65000,2011.0,249999,Diesel,Peugeot,Partner,6
4769,55000,2002.0,249999,Diesel,Citroen,Berlingo,7
4770,50000,2001.0,189999,Diesel,Citroen,XSARA,6
4771,29000,2009.0,69999,Essence,Renault,other,8
4772,55000,2012.0,79999,Essence,Hyundai,i 10,6
4773,47000,2008.0,189999,Essence,Chery,Tiggo,11
4774,76000,2008.0,139999,Diesel,Renault,Kangoo,7
4775,140000,2009.0,169999,Diesel,Volkswagen,GOLF 6,6
4776,120000,2016.0,79999,Diesel,Renault,Clio,6
4777,67000,2009.0,249999,Diesel,Renault,Kangoo,6
4778,50000,2009.0,189999,Essence,Kia,Picanto,6
4779,58000,2007.0,299999,Diesel,Hyundai,Accent,6
4780,128000,2012.0,139999,Diesel,Ford,Focus,6
4781,45000,2005.0,79999,Essence,Toyota,Yaris,6
4782,109000,2008.0,199999,Diesel,Volkswagen,GOLF 5,8
4783,55000,2001.0,19999,Diesel,Peugeot,Partner,6
4784,125000,2017.0,14999,Diesel,Ford,Fiesta,6
4785,190000,2008.0,189999,Diesel,Mercedes-Benz,Classe V,8
4786,750000,2012.0,4999,Diesel,Dacia,Logan,6
4787,750000,2012.0,4999,Diesel,Dacia,Logan,6
4788,80000,2011.0,149999,Diesel,Peugeot,207,6
4789,115000,2007.0,179999,Diesel,BMW,X5,6
4790,105000,2010.0,99999,Diesel,Suzuki,Vitara,6
4791,98000,2011.0,129999,Diesel,Hyundai,i 30,6
4792,92000,2012.0,299999,Diesel,Dacia,Logan,6
4793,72000,1998.0,299999,Diesel,Volkswagen,GOLF 4,6
4794,72000,1998.0,299999,Diesel,Volkswagen,GOLF 4,6
4795,117000,2009.0,149999,Diesel,Hyundai,H-100,6
4796,85000,2003.0,199999,Diesel,Chrysler,Grand Voyager,10
4797,39000,2010.0,9999,Essence,Chery,A113,6
4798,270000,2012.0,74999,Diesel,BMW,Serie 5,8
4799,46000,2000.0,249999,Diesel,Audi,A3,6
4800,45000,1999.0,39999,Diesel,Renault,EXPRESS,6
4801,110000,2013.0,84999,Diesel,Renault,Clio,6
4802,19000,2009.0,94999,Essence,Suzuki,Maruti,6
4803,87000,2001.0,249999,Diesel,Volkswagen,GOLF 4,6
4804,42000,2000.0,4999,Diesel,Fiat,Palio,6
4805,45000,1998.0,349999,Diesel,Peugeot,306,8
4806,35000,2005.0,169999,Diesel,Volkswagen,Gol,8
4807,133000,2015.0,109999,Diesel,Hyundai,Accent,6
4808,75000,2007.0,249999,Diesel,Peugeot,407,8
4809,53000,1998.0,249999,Diesel,Renault,Scenic,7
4810,150000,2010.0,89999,Diesel,Hyundai,ix 35,6
4811,150000,2011.0,249999,Diesel,Mercedes-Benz,220,6
4812,82000,2007.0,199999,Diesel,Renault,Megane,6
4813,108000,2015.0,84999,Diesel,Dacia,Dokker,6
4814,70000,1999.0,109999,Diesel,Nissan,Navara,7
4815,120000,2013.0,159999,Diesel,Dacia,Duster,6
4816,58000,2010.0,149999,Diesel,Peugeot,Partner,6
4817,110000,2015.0,109999,Diesel,Ford,Fiesta,6
4818,45000,1991.0,14999,Diesel,Renault,Trafic,6
4819,135000,2011.0,139999,Diesel,Toyota,Corolla verso,8
4820,99000,2014.0,139999,Diesel,Peugeot,208,6
4821,58000,1998.0,19999,Diesel,Fiat,Ducato,6
4822,75000,2012.0,94999,Diesel,Citroen,Nemo,6
4823,210000,2016.0,29999,Diesel,Mitsubishi,L200,8
4824,68000,2010.0,179999,Diesel,Dacia,Logan,6
4825,119000,2013.0,119999,Diesel,Opel,Astra,6
4826,83000,2008.0,249999,Diesel,Renault,Kangoo,6
4827,59000,2007.0,119999,Essence,Peugeot,207,8
4828,110000,2010.0,169999,Diesel,Renault,Megane,6
4829,150000,2013.0,149999,Diesel,Hyundai,H-100,6
4830,33000,1997.0,14999,Diesel,Citroen,C15,6
4831,75000,2008.0,119999,Diesel,Toyota,Prado,6
4832,63000,2006.0,179999,Diesel,Renault,Modus,6
4833,64000,2009.0,109999,Essence,Fiat,Punto,6
4834,49000,2010.0,84999,Essence,Suzuki,Celerio,6
4835,72000,2002.0,349999,Diesel,BMW,Serie 3,6
4836,42000,2002.0,34999,Diesel,Fiat,Punto,6
4837,75000,2009.0,349999,Diesel,Volkswagen,GOLF 4,6
4838,43000,1991.0,29999,Diesel,Peugeot,205,7
4839,78000,2010.0,14999,Diesel,Renault,Symbol,6
4840,120000,2013.0,199999,Diesel,Mercedes-Benz,Sprinter,6
4841,220000,2016.0,29999,Diesel,Nissan,Qashqai,6
4842,86000,2004.0,4999,Diesel,Volkswagen,GOLF 4,6
4843,46000,2009.0,169999,Essence,Daihatsu,Sirion,6
4844,72000,2008.0,4999,Diesel,Renault,Kangoo,6
4845,94000,2015.0,69999,Diesel,Citroen,Nemo,6
4846,32000,2000.0,9999,Essence,Fiat,Palio,6
4847,86000,2001.0,299999,Diesel,Volkswagen,GOLF 4,6
4848,115000,2011.0,109999,Diesel,Renault,Megane,6
4849,33000,1992.0,39999,Diesel,Peugeot,205,6
4850,82000,2015.0,99999,Diesel,Peugeot,Bipper,6
4851,95000,2010.0,139999,Diesel,Kia,Carens,6
4852,135000,2016.0,39999,Diesel,Dacia,Duster,6
4853,24000,2016.0,199999,Essence,Honda,Accord,6
4854,175000,2009.0,299999,Diesel,Mercedes-Benz,210,6
4855,78000,2003.0,129999,Diesel,Peugeot,307,7
4856,190000,2015.0,69999,Diesel,Seat,Leon,8
4857,135000,2017.0,14999,Diesel,Renault,Kangoo,6
4858,450000,2014.0,109999,Diesel,Mercedes-Benz,Classe C,6
4859,72000,2013.0,79999,Essence,Fiat,Punto,6
4860,275000,2014.0,69999,Diesel,Hyundai,Santa Fe,9
4861,95000,2012.0,109999,Essence,Honda,Accord,6
4862,75000,2010.0,129999,Essence,Citroen,C5,6
4863,39000,2008.0,249999,Essence,Dacia,Logan,8
4864,115000,2017.0,19999,Diesel,Seat,Ibiza,6
4865,178000,2015.0,139999,Diesel,Volkswagen,GOLF 7,6
4866,48000,2004.0,159999,Essence,Peugeot,206,6
4867,150000,2007.0,99999,Diesel,Mercedes-Benz,220,6
4868,145000,2013.0,129999,Diesel,Isuzu,D-MAX,6
4869,230000,2013.0,129999,Diesel,Volkswagen,GOLF 7,6
4870,62000,2006.0,9999,Diesel,Hyundai,Accent,6
4871,48000,2006.0,24999,Diesel,Dacia,Logan,6
4872,39000,1996.0,109999,Essence,Renault,19,6
4873,62000,2009.0,159999,Essence,Mazda,2,8
4874,42000,2008.0,109999,Essence,Chevrolet,Optra,6
4875,100000,2011.0,129999,Diesel,Toyota,Corolla verso,6
4876,72000,2006.0,109999,Diesel,Peugeot,307,6
4877,67000,2003.0,89999,Essence,BMW,other,8
4878,156000,2012.0,99999,Diesel,Nissan,Navara,10
4879,175000,2007.0,94999,Diesel,Mercedes-Benz,220,6
4880,85000,2010.0,94999,Essence,Fiat,500,6
4881,185000,2012.0,139999,Diesel,Mercedes-Benz,Classe C,6
4882,65000,2009.0,299999,Diesel,Peugeot,307,6
4883,68000,2005.0,19999,Diesel,Volkswagen,GOLF 4,6
4884,235000,2015.0,39999,Diesel,Ford,Kuga,6
4885,95000,2002.0,249999,Diesel,Volkswagen,GOLF 4,6
4886,70000,2005.0,119999,Diesel,Ford,Focus,7
4887,75000,2008.0,19999,Diesel,Ssangyong,Actyon,6
4888,50000,2000.0,129999,Diesel,Renault,Scenic,6
4889,85000,2014.0,119999,Essence,Ford,Fiesta,7
4890,99000,2011.0,129999,Essence,Honda,Accord,6
4891,106000,2013.0,94999,Diesel,Ford,Fiesta,6
4892,140000,2009.0,189999,Diesel,Volkswagen,Touran,6
4893,125000,2001.0,349999,Diesel,Mercedes-Benz,Vito,6
4894,85000,2002.0,189999,Diesel,Mercedes-Benz,Classe E,6
4895,105000,2006.0,199999,Diesel,Nissan,X-Trail,6
4896,95000,2014.0,84999,Essence,Volkswagen,Polo,6
4897,90000,2007.0,249999,Diesel,Honda,BOSS,9
4898,110000,2013.0,19999,Diesel,Citroen,Berlingo,6
4899,94000,2011.0,129999,Diesel,Volkswagen,Polo,6
4900,93000,2008.0,169999,Diesel,Ford,Focus,7
4901,30000,2005.0,139999,Essence,Fiat,Palio,6
4902,92000,2010.0,19999,Diesel,Volkswagen,GOLF 4,6
4903,55000,2005.0,249999,Diesel,Renault,Clio,6
4904,87000,2014.0,69999,Diesel,Fiat,Doblo,6
4905,38000,1993.0,249999,Essence,Renault,19,6
4906,220000,2008.0,179999,Diesel,Mercedes-Benz,Classe C,6
4907,60000,2000.0,9999,Diesel,Volkswagen,Passat,6
4908,48000,2003.0,249999,Diesel,Ford,Mondeo,8
4909,51000,2009.0,94999,Essence,Hyundai,i 10,6
4910,41000,2010.0,199999,Essence,Fiat,Punto,6
4911,98000,2017.0,4999,Diesel,Dacia,Logan,6
4912,35000,2000.0,129999,Essence,Mercedes-Benz,Classe S,6
4913,98000,2017.0,4999,Diesel,Dacia,Logan,6
4914,38000,2007.0,84999,Essence,Chevrolet,Aveo,6
4915,38000,2001.0,199999,Essence,Renault,Megane,9
